project_index,omniclass_element,mat_group,mat_type,mat_type_podlca,life_cycle_stage,mui_gfa,mui_cfa,bldg_proj_type,bldg_park_type,bldg_cfa,bldg_gfa,bldg_park_gfa,bldg_prim_use,bldg_prim_use_category,bldg_res_units,bldg_stories_above,bldg_stories_below,bldg_height,str_prim_horiz_sys,str_prim_vert_sys,str_lat_sys,str_podium,str_fdn_type,str_sys_summary,gwp_a_to_c,total_eci_gfa_a1_to_a3,total_mui_gfa_a1_to_a3,site_country,site_region,site_state_province,site_clim_zone,bldg_code_year,bldg_energy_code_year,bldg_compl_year,bldg_ibc_type,bldg_sec_use,bldg_occupants,bldg_therm_env_area,bldg_wwr,bldg_rval_walls,bldg_rval_roofs,str_seis_site_cls,str_sdc,str_wind_speed,str_sec_horiz_sys,str_sec_vert_sys,str_grid_long,str_grid_short,lca_assessment_year,lca_design_phase,lca_rsp,lca_software,lca_purp_of_assessment,lca_phys_scope,lca_ec_reductions,lca_ec_reduction_percent,mass_total,stored_carbon_total,ep_a_to_c,ap_a_to_c,sfp_a_to_c,odp_a_to_c,nred_a_to_c,mui_total_gfa,eci_a_to_c_gfa,epi_a_to_c_gfa,api_a_to_c_gfa,sfpi_a_to_c_gfa,odpi_a_to_c_gfa,nredi_a_to_c_gfa,mui_total_cfa,eci_a_to_c_cfa,epi_a_to_c_cfa,api_a_to_c_cfa,sfpi_a_to_c_cfa,odpi_a_to_c_cfa,nredi_a_to_c_cfa,ec_per_occupant_a_to_c,ec_per_res_unit_a_to_c,total_eci_gfa_a1_to_a3_category,mui_gfa_low,mui_gfa_mid,mui_gfa_high
67,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,0.08759,0.08759,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,0.171281,0.834344,2.100042
67,Shell - Superstructure,Wood and composites,Wood and composites - other,Glue laminated timber (GLT),A1-A3,0.056988,0.056988,New Construction,No Parking,16600,16600,,Office,Commercial,,2 to 5,1,15.1-22.5 m,Wood: Engineered panels,Wood: Mass timber,Steel: Braced frames,Primary system defined above is on a podium,Shallow foundation,Wood: Mass Timber,7542139,340.347,1493.854,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2019,2019,2023,Type III-A,,2356,16210.09,0.528,,,C,C,41.12768,Concrete: Non-PT framing,Concrete: CIP,9.144,9.144,2022,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSECF,Yes,,25454985,2082826,5863,36105,648522,4904,67221384,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,1533.433,454.3457,0.353193,2.175,39.06759,0.295422,4049.481,3201.247,,Med,0.091033,0.467587,4.238399
68,Shell - Superstructure,Wood and composites,Cross laminated timber CLT,"Cross laminated timber (CLT), North America",A1-A3,76.63279,76.63279,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,0.153992,2.690518,67.82618
68,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,11.29647,11.29647,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,0.369449,0.727968,2.673699
68,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,0.698852,0.698852,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,0.158646,0.613882,1.848269
68,Shell - Superstructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,269.1651,269.1651,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,2.265424,36.18834,198.0364
68,Shell - Superstructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,0.868274,0.868274,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,23.91829,416.7192,854.8607
68,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,7.755659,7.755659,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,7.082542,22.97583,43.43751
68,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,3.244919,3.244919,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,0.057,0.332352,0.765512
68,Substructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,197.2862,197.2862,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,19.51846,42.93575,165.8794
68,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,43.373,43.373,New Construction,No Parking,1350,1350,,Residential: Multifamily (5 or more units),Residential,30,2 to 5,0,7.6-15 m,Concrete: Non-PT framing,Concrete: CIP,Light Frame shear panels,Not a podium building,Shallow foundation,Concrete,376992,226.7289,749.3669,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type V-A,,136,,,,,C,E,41.12768,,,4.8768,3.6576,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,0.13,1022910,205143.9,671.8258,2647.718,28838.99,0.072664,2679070,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,757.7109,279.2533,0.497649,1.961273,21.36222,5.38E-05,1984.497,2772,12566.4,Med,1.315519,4.702094,18.61986
69,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,0.033512,0.033512,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,0.029769,0.125257,0.8669
69,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,1.166708,1.166708,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,0.158646,0.613882,1.848269
69,Shell - Superstructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,51.64552,51.64552,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,57.12652,294.2387,654.4872
69,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,35.90351,35.90351,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,7.082542,22.97583,43.43751
69,Shell - Superstructure,Steel,Steel sheet,Cold-formed steel framing,A1-A3,0.007009,0.007009,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,0.057,0.332352,0.765512
69,Substructure,Concrete,Ready mix NW 6000,"Ready-mixed concrete, USA, National, 6000 psi",A1-A3,1506.268,1506.268,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,0.803411,54.00184,106.6607
69,Substructure,Concrete,Ready mix unknown,Ready mix unknown,A1-A3,2.028218,2.028218,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,64.13611,109.3871,515.7048
69,Substructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,39.47921,39.47921,New Construction,No Parking,11100,11100,,Residential: Multifamily (5 or more units),Residential,,6 to 10,0,15.1-22.5 m,Steel: Frame + concrete on metal deck,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Steel/Concrete,5835841,455.7927,2041.443,United States,Pacific Southwest,California,Zone 3C (Warm Marine),2022,2022,2024,Type II-B,,,,,,,C,E,41.12768,,,6.8072,6.0452,2023,Construction Documents,60,One Click LCA,Required: LEED Proposed,BSE,Yes,,22766653,797.76,7991.395,24366.25,354930.5,0.33844,34418997,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,2051.05,525.7514,0.719945,2.195158,31.97572,3.05E-05,3100.811,,,High,1.315519,4.702094,18.61986
7,Shell - Superstructure,Steel,Decking,Steel deck,A1-A3,3.68434,3.68434,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,1.08998,8.160104,12.8828
7,Shell - Superstructure,Steel,Hollow structural sections HSS,"HSS, fabricated",A1-A3,0.668094,0.668094,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,1.602456,4.471,12.19334
7,Shell - Superstructure,Steel,Hot-rolled sections,"Hot-rolled sections, fabricated",A1-A3,10.3589,10.3589,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,5.475859,27.61686,64.62088
7,Shell - Superstructure,Concrete,Ready mix NW 3000,"Ready-mixed concrete, USA, National, 3000 psi",A1-A3,105.7794,105.7794,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,4.874468,22.88623,131.8679
7,Shell - Superstructure,Concrete,Ready mix NW 4000,"Ready-mixed concrete, USA, National, 4000 psi",A1-A3,938.7489,938.7489,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,22.99497,164.616,664.4757
7,Shell - Superstructure,Steel,Rebar and reinforcement,"Rebar, fabricated",A1-A3,33.87511,33.87511,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,3.067049,17.31278,47.23898
7,Shell - Superstructure,Wood and composites,Softwood plywood,Softwood plywood,A1-A3,1.166388,1.166388,New Construction,No Parking,2500,2500,,Education,Commercial,,1,0,0-7.5 m,Concrete: Non-PT framing,Concrete: CIP,Concrete: Shear walls,Not a podium building,Shallow foundation,Concrete,1440113,480.374,1795.171,United States,Pacific Southwest,,Zone 1A (Very Hot Humid),2012,2015,2024,Type II-B,,762,,,,,D,D,64.8208,,,8.5344,6.4008,2021,Completed,60,Tally LCA,Voluntary: Internal Benchmarking,BSECF,No,,4599744,13369.26,325.991,5039.784,83390.1,0.006286,15911426,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1839.898,576.0452,0.130396,2.015914,33.35604,2.51E-06,6364.57,1889.912,,Med,0.133693,1.868461,7.278247
